sample_id	gene_name	target_id	target_type	gene_vl
RN05791216	PTEN	cg10930218	T	0.0376881
RN05791216	IGF1R	cg10949187	N	0.890963
RN05791216	IGF1R	cg10949187	T	0.937223
RN05791216	CREBBP	cg10963021	N	0.929308
RN05791216	CREBBP	cg10963021	T	0.92875
RN05791216	ALK	cg10979012	N	0.354637
RN05791216	ALK	cg10979012	T	0.19376
RN05791216	CCND1	cg10982838	N	0.93189
RN05791216	CCND1	cg10982838	T	0.959573
RN05791216	ARID1B	cg10984236	N	0.849013
RN05791216	ARID1B	cg10984236	T	0.434834
RN05791216	CDKN2A	cg10991751	N	0.0320373
RN05791216	CDKN2A	cg10991751	T	0.0398019
RN05791216	FLJ45983	cg11018337	N	0.0355811
RN05791216	FLJ45983	cg11018337	T	0.0250934
RN05791216	MDM2	cg11025645	N	0.020894
RN05791216	MDM2	cg11025645	T	0.0241721
RN05791216	MET	cg11056055	N	0.434986
RN05791216	MET	cg11056055	T	0.187472
RN05791216	ALK	cg11058691	N	0.516206
RN05791216	ALK	cg11058691	T	0.891301
RN05791216	CDKN2A	cg11075751	N	0.0380333
RN05791216	CDKN2A	cg11075751	T	0.0273842
RN05791216	ARID3B	cg11077171	N	0.393165
RN05791216	ARID3B	cg11077171	T	0.408617
RN05791216	9.Mar	cg11081034	N	0.0518524
RN05791216	9.Mar	cg11081034	T	0.0440758
RN05791216	CDGAP	cg11099041	N	0.0306302
RN05791216	CDGAP	cg11099041	T	0.026024
RN05791216	ALK	cg11108723	N	0.935699
RN05791216	ALK	cg11108723	T	0.922436
RN05791216	BRCA1	cg11126247	N	0.0260349
RN05791216	BRCA1	cg11126247	T	0.392602
RN05791216	IGF1R	cg11132244	N	0.962795
RN05791216	IGF1R	cg11132244	T	0.962947
RN05791216	PTEN	cg11141830	N	0.5769
RN05791216	PTEN	cg11141830	T	0.445108
RN05791216	IGF1R	cg11145296	N	0.893603
RN05791216	IGF1R	cg11145296	T	0.63106
RN05791216	ARID1B	cg11157016	N	0.969234
RN05791216	ARID1B	cg11157016	T	0.961963
RN05791216	CCND1	cg11190277	N	0.0580861
RN05791216	CCND1	cg11190277	T	0.0360895
RN05791216	CCND1	cg11234767	N	0.9523
RN05791216	CCND1	cg11234767	T	0.962074
RN05791216	PTEN	cg11235598	N	0.931023
RN05791216	PTEN	cg11235598	T	0.906663
RN05791216	ARID1B	cg11250301	N	0.895782
RN05791216	ARID1B	cg11250301	T	0.884001
RN05791216	ALK	cg11252583	N	0.788234
RN05791216	ALK	cg11252583	T	0.886348
RN05791216	CDH1	cg11255163	N	0.0645508
RN05791216	CDH1	cg11255163	T	0.0445087
RN05791216	ALK	cg11297277	N	0.802714
RN05791216	ALK	cg11297277	T	0.484721
RN05791216	RAF1	cg11297934	N	0.0847226
RN05791216	RAF1	cg11297934	T	0.0410086
RN05791216	ARID1B	cg11299190	N	0.907809
RN05791216	ARID1B	cg11299190	T	0.924883
RN05791216	RAF1	cg11306068	N	0.960159
RN05791216	RAF1	cg11306068	T	0.958958
RN05791216	MAP2K4	cg11312090	N	0.0277385
RN05791216	MAP2K4	cg11312090	T	0.0268999
RN05791216	ALK	cg11322353	N	0.641149
RN05791216	ALK	cg11322353	T	0.316379
RN05791216	IGF1R	cg11341157	N	0.878191
RN05791216	IGF1R	cg11341157	T	0.849614
RN05791216	IGF1R	cg11346805	N	0.934765
RN05791216	IGF1R	cg11346805	T	0.946916
RN05791216	NOTCH3	cg11358549	N	0.968851
RN05791216	NOTCH3	cg11358549	T	0.967036
RN05791216	PALB2	cg11369860	N	0.941156
RN05791216	PALB2	cg11369860	T	0.914954
RN05791216	ALK	cg11374596	N	0.85054
RN05791216	ALK	cg11374596	T	0.851653
RN05791216	ALK	cg11377668	N	0.903327
RN05791216	ALK	cg11377668	T	0.927996
RN05791216	CCND1	cg11398323	N	0.40633
RN05791216	CCND1	cg11398323	T	0.1844
RN05791216	RB1	cg11408952	N	0.932279
RN05791216	RB1	cg11408952	T	0.795103
RN05791216	GATA3	cg11430077	N	0.406805
RN05791216	GATA3	cg11430077	T	0.494462
RN05791216	LPAR6	cg11456392	N	0.760623
RN05791216	LPAR6	cg11456392	T	0.62966
RN05791216	ARID1B	cg11461244	N	0.869658
RN05791216	ARID1B	cg11461244	T	0.356918
RN05791216	ALK	cg11495753	N	0.788474
RN05791216	ALK	cg11495753	T	0.677905
RN05791216	IGF1R	cg11501037	N	0.911635
RN05791216	IGF1R	cg11501037	T	0.833435
RN05791216	ALK	cg11515889	N	0.907427
RN05791216	ALK	cg11515889	T	0.895336
RN05791216	ARID1B	cg11520719	N	0.524775
RN05791216	ARID1B	cg11520719	T	0.573659
RN05791216	ARID1B	cg11522767	N	0.0916156
RN05791216	ARID1B	cg11522767	T	0.0794225
RN05791216	RB1	cg11528146	N	0.315032
RN05791216	RB1	cg11528146	T	0.26552
RN05791216	BRCA1	cg11529738	N	0.786976
RN05791216	BRCA1	cg11529738	T	0.878268
RN05791216	EGFR	cg11529871	N	0.880545
RN05791216	EGFR	cg11529871	T	0.815124
RN05791216	ATM	cg11538327	N	0.807162
RN05791216	ATM	cg11538327	T	0.22998
RN05791216	IGF1R	cg11544420	N	0.455697
RN05791216	ARID1B	cg11567885	N	0.971601
RN05791216	ARID1B	cg11567885	T	0.966523
RN05791216	EGFR	cg11578763	N	0.931146
RN05791216	EGFR	cg11578763	T	0.957326
RN05791216	ATM	cg11588932	N	0.0323434
RN05791216	ATM	cg11588932	T	0.0402623
RN05791216	MDM2	cg11603030	N	0.0316875
RN05791216	MDM2	cg11603030	T	0.0324571
RN05791216	ARID1B	cg11615282	N	0.786562
RN05791216	ARID1B	cg11615282	T	0.853187
RN05791216	CDH1	cg11619302	N	0.860816
RN05791216	CDH1	cg11619302	T	0.938601
RN05791216	NEUROD2	cg11634198	N	0.221748
RN05791216	NEUROD2	cg11634198	T	0.155726
RN05791216	ARID1B	cg11644424	N	0.915852
RN05791216	ARID1B	cg11644424	T	0.774834
RN05791216	EGFR	cg11659357	N	0.921353
RN05791216	EGFR	cg11659357	T	0.925056
RN05791216	ARID1B	cg11663249	N	0.973137
RN05791216	ARID1B	cg11663249	T	0.94216
RN05791216	EGFR	cg11667305	N	0.659175
RN05791216	EGFR	cg11667305	T	0.300472
RN05791216	CDH1	cg11667754	N	0.0852901
RN05791216	CDH1	cg11667754	T	0.034367
RN05791216	GATA3	cg11679455	N	0.432502
RN05791216	GATA3	cg11679455	T	0.884275
RN05791216	EGFR	cg11681681	N	0.354751
RN05791216	EGFR	cg11681681	T	0.324087
RN05791216	MYC	cg11688275	N	0.0186651
RN05791216	MYC	cg11688275	T	0.0186169
RN05791216	ARHGAP31	cg11696831	N	0.0204495
RN05791216	ARHGAP31	cg11696831	T	0.0251292
RN05791216	IGF1R	cg11702997	N	0.933864
RN05791216	IGF1R	cg11702997	T	0.886349
RN05791216	CDKN2B	cg11723094	N	0.191963
RN05791216	CDKN2B	cg11723094	T	0.156794
RN05791216	FLJ45983	cg11731114	N	0.0820246
RN05791216	FLJ45983	cg11731114	T	0.0596623
RN05791216	CCND1	cg11802013	N	0.782679
RN05791216	CCND1	cg11802013	T	0.616902
RN05791216	AKT1	cg11830346	N	0.0431357
RN05791216	AKT1	cg11830346	T	0.0476574
RN05791216	ERBB3	cg11835619	N	0.536553
RN05791216	ERBB3	cg11835619	T	0.234532
RN05791216	EGFR	cg11849717	N	0.0606257
RN05791216	EGFR	cg11849717	T	0.0842269
RN05791216	IGF1R	cg11852333	N	0.597027
RN05791216	IGF1R	cg11852333	T	0.277067
RN05791216	ARID1A	cg11856093	N	0.0615676
RN05791216	ARID1A	cg11856093	T	0.0706287
RN05791216	IGF1R	cg11868136	N	0.963794
RN05791216	IGF1R	cg11868136	T	0.972894
RN05791216	IGF1R	cg11876191	N	0.929722
RN05791216	IGF1R	cg11876191	T	0.931621
RN05791216	ARID1B	cg11880551	N	0.269144
RN05791216	ARID1B	cg11880551	T	0.558085
RN05791216	RB1	cg11882053	N	0.852686
RN05791216	RB1	cg11882053	T	0.913375
RN05791216	MAP2K4	cg11889511	N	0.934765
RN05791216	MAP2K4	cg11889511	T	0.869229
RN05791216	AKT1	cg11916669	N	0.145945
RN05791216	AKT1	cg11916669	T	0.087244
RN05791216	CDGAP	cg11926444	N	0.919255
RN05791216	CDGAP	cg11926444	T	0.962624
RN05791216	BRCA1	cg11964474	N	0.697024
RN05791216	BRCA1	cg11964474	T	0.661846
RN05791216	ARID1A	cg11980493	N	0.872634
RN05791216	ARID1A	cg11980493	T	0.943298
RN05791216	ERBB2	cg11993754	N	0.0817808
RN05791216	ERBB2	cg11993754	T	0.0583121
RN05791216	NEUROD2	cg11997733	N	0.075064
RN05791216	NEUROD2	cg11997733	T	0.0776636
RN05791216	PTEN	cg12005026	N	0.943142
RN05791216	PTEN	cg12005026	T	0.935862
RN05791216	NBR1	cg12012261	N	0.0291043
RN05791216	NBR1	cg12012261	T	0.0292566
RN05791216	IGF1R	cg12012500	N	0.759212
RN05791216	IGF1R	cg12012500	T	0.842723
RN05791216	TP53	cg12041075	N	0.598656
RN05791216	TP53	cg12041075	T	0.820586
RN05791216	TP53	cg12041429	N	0.935366
RN05791216	TP53	cg12041429	T	0.9326
RN05791216	MAP2K4	cg12046729	N	0.85156
RN05791216	MAP2K4	cg12046729	T	0.849741
RN05791216	MYC	cg12057615	N	0.0263082
RN05791216	MYC	cg12057615	T	0.0308638
RN05791216	ARID1B	cg12093241	N	0.700691
RN05791216	ARID1B	cg12093241	T	0.916093
RN05791216	AKT1	cg12100463	N	0.636205
RN05791216	AKT1	cg12100463	T	0.576398
RN05791216	ATM	cg12106634	N	0.0261066
RN05791216	ATM	cg12106634	T	0.0235858
RN05791216	CCND1	cg12129983	N	0.84577
RN05791216	CCND1	cg12129983	T	0.776791
RN05791216	ARHGAP31-AS1	cg12132630	N	0.0203157
RN05791216	ARHGAP31-AS1	cg12132630	T	0.0208791
RN05791216	ARID1A	cg12136895	N	0.863852
RN05791216	ARID1A	cg12136895	T	0.95172
RN05791216	ATM	cg12139707	N	0.729557
RN05791216	ATM	cg12139707	T	0.205728
RN05791216	NBR1	cg12153529	N	0.0413211
RN05791216	NBR1	cg12153529	T	0.0306878
RN05791216	ALK	cg12164079	N	0.196463
RN05791216	ALK	cg12164079	T	0.482524
RN05791216	CREBBP	cg12169153	N	0.983623
RN05791216	CREBBP	cg12169153	T	0.970085
RN05791216	RAF1	cg12173506	N	0.0597046
RN05791216	RAF1	cg12173506	T	0.0448822
RN05791216	GATA3	cg12181459	N	0.620408
RN05791216	GATA3	cg12181459	T	0.382548
RN05791216	BRCA1	cg12182452	N	0.0309011
RN05791216	BRCA1	cg12182452	T	0.725309
RN05791216	ERBB2	cg12213541	N	0.978094
RN05791216	ERBB2	cg12213541	T	0.979666
RN05791216	MET	cg12214787	N	0.589232
RN05791216	MET	cg12214787	T	0.623156
RN05791216	ERBB2	cg12222323	N	0.0146485
RN05791216	ERBB2	cg12222323	T	0.0133805
RN05791216	ALK	cg12227036	N	0.702152
RN05791216	ALK	cg12227036	T	0.724701
RN05791216	ALK	cg12252328	N	0.738488
RN05791216	ALK	cg12252328	T	0.449687
RN05791216	CCND1	cg12263469	N	0.688089
RN05791216	CCND1	cg12263469	T	0.713541
RN05791216	CCND1	cg12266049	N	0.823784
RN05791216	CCND1	cg12266049	T	0.90233
RN05791216	ALK	cg12287833	N	0.964513
RN05791216	ALK	cg12287833	T	0.932628
RN05791216	PTEN	cg12289266	N	0.921376
RN05791216	PTEN	cg12289266	T	0.895166
RN05791216	ERBB3	cg12289371	N	0.934439
RN05791216	ERBB3	cg12289371	T	0.905986
RN05791216	ARHGAP31	cg12302557	N	0.739879
RN05791216	ARHGAP31	cg12302557	T	0.804616
RN05791216	RAF1	cg12302912	N	0.0595212
RN05791216	RAF1	cg12302912	T	0.0468699
RN05791216	IGF1R	cg12311788	N	0.952839
RN05791216	IGF1R	cg12311788	T	0.937507
RN05791216	MET	cg12325691	N	0.968253
RN05791216	MET	cg12325691	T	0.9605
RN05791216	ARID1B	cg12333409	N	0.500679
RN05791216	ARID1B	cg12333409	T	0.185873
RN05791216	MAP2K4	cg12344605	N	0.0290596
RN05791216	MAP2K4	cg12344605	T	0.0303447
RN05791216	CREBBP	cg12350036	N	0.66467
RN05791216	CREBBP	cg12350036	T	0.586366
RN05791216	WRAP53	cg12373934	N	0.0320658
RN05791216	WRAP53	cg12373934	T	0.0345451
RN05791216	IGF1R	cg12398448	N	0.91989
RN05791216	IGF1R	cg12398448	T	0.879047
RN05791216	IGF1R	cg12402183	N	0.527214
RN05791216	IGF1R	cg12402183	T	0.216793
RN05791216	GATA3	cg12405139	N	0.592519
RN05791216	GATA3	cg12405139	T	0.894039
RN05791216	ALK	cg12407784	N	0.949018
RN05791216	ALK	cg12407784	T	0.802371
RN05791216	IGF1R	cg12408359	N	0.93495
RN05791216	IGF1R	cg12408359	T	0.811319
RN05791216	ERBB2	cg12413918	N	0.337132
RN05791216	ERBB2	cg12413918	T	0.13165
RN05791216	ATM	cg12444564	N	0.970058
RN05791216	ATM	cg12444564	T	0.957333
RN05791216	ARID1B	cg12449062	N	0.86245
RN05791216	ARID1B	cg12449062	T	0.568064
RN05791216	IGF1R	cg12479406	N	0.431352
RN05791216	IGF1R	cg12479406	T	0.465708
RN05791216	IGF1R	cg12486493	N	0.435925
RN05791216	IGF1R	cg12486493	T	0.787699
RN05791216	RAF1	cg12491496	N	0.944597
RN05791216	RAF1	cg12491496	T	0.889976
RN05791216	IGF1R	cg12517477	N	0.914325
RN05791216	IGF1R	cg12517477	T	0.821922
RN05791216	TEX14	cg12544923	N	0.0600034
RN05791216	TEX14	cg12544923	T	0.0412318
RN05791216	ARID1B	cg12546877	N	0.0355317
RN05791216	ARID1B	cg12546877	T	0.0286649
RN05791216	IGF1R	cg12553689	N	0.506918
RN05791216	IGF1R	cg12553689	T	0.157125
RN05791216	IGF1R	cg12562232	N	0.914273
RN05791216	IGF1R	cg12562232	T	0.964873
RN05791216	ARID1B	cg12568245	N	0.651141
RN05791216	ARID1B	cg12568245	T	0.60109
RN05791216	CDGAP	cg12580583	N	0.0402091
RN05791216	CDGAP	cg12580583	T	0.039811
RN05791216	ALK	cg12585833	N	0.529685
RN05791216	ALK	cg12585833	T	0.220059
RN05791216	RB1	cg12588678	N	0.926477
RN05791216	RB1	cg12588678	T	0.906097
RN05791216	ALK	cg12592675	N	0.870682
RN05791216	ALK	cg12592675	T	0.8236
RN05791216	MDM2	cg12611405	N	0.967042
RN05791216	MDM2	cg12611405	T	0.960492
RN05791216	ERBB2	cg12648523	N	0.658212
RN05791216	ERBB2	cg12648523	T	0.769662
RN05791216	ALK	cg12660913	N	0.242596
RN05791216	ALK	cg12660913	T	0.158738
RN05791216	IGF1R	cg12701188	N	0.815356
RN05791216	IGF1R	cg12701188	T	0.850546
RN05791216	CREBBP	cg12711746	N	0.919079
RN05791216	CREBBP	cg12711746	T	0.870122
RN05791216	PIK3CA	cg12720090	N	0.922022
RN05791216	PIK3CA	cg12720090	T	0.929743
RN05791216	MET	cg12723862	N	0.94946
RN05791216	MET	cg12723862	T	0.96158
RN05791216	FLJ45983	cg12730771	N	0.0574244
RN05791216	FLJ45983	cg12730771	T	0.0156647
RN05791216	IGF1R	cg12736760	N	0.978155
RN05791216	IGF1R	cg12736760	T	0.975998
RN05791216	MET	cg12740129	N	0.783515
RN05791216	MET	cg12740129	T	0.442229
RN05791216	ALK	cg12740757	N	0.0236323
RN05791216	ALK	cg12740757	T	0.0219558
RN05791216	CDGAP	cg12764921	N	0.0435162
RN05791216	CDGAP	cg12764921	T	0.0405066
RN05791216	TEX14	cg12778183	N	0.96464
RN05791216	TEX14	cg12778183	T	0.527981
RN05791216	ARID1B	cg12781778	N	0.0410107
RN05791216	ARID1B	cg12781778	T	0.0714155
RN05791216	AKT1	cg12789068	N	0.631151
RN05791216	AKT1	cg12789068	T	0.797054
RN05791216	CCND1	cg12825880	N	0.110774
RN05791216	CCND1	cg12825880	T	0.0739398
RN05791216	BRCA2	cg12836863	N	0.940928
RN05791216	BRCA2	cg12836863	T	0.242835
RN05791216	CDKN2A	cg12840719	N	0.108186
RN05791216	CDKN2A	cg12840719	T	0.895797
RN05791216	IRAIN	cg12843467	N	0.0188063
RN05791216	IRAIN	cg12843467	T	0.020186
RN05791216	ALK	cg12846778	N	0.758626
RN05791216	ALK	cg12846778	T	0.66923
RN05791216	ATM	cg12848864	N	0.046724
RN05791216	ATM	cg12848864	T	0.0376069
RN05791216	EGFR	cg12894101	N	0.879181
RN05791216	EGFR	cg12894101	T	0.914332
RN05791216	ALK	cg12923119	N	0.889647
RN05791216	ALK	cg12923119	T	0.893291
RN05791216	PTEN	cg12937337	N	0.951192
RN05791216	PTEN	cg12937337	T	0.939027
RN05791216	RB1	cg12954821	N	0.904468
RN05791216	RB1	cg12954821	T	0.882703
RN05791216	ARID1A	cg12971683	N	0.139388
RN05791216	ARID1A	cg12971683	T	0.0570599
RN05791216	ALK	cg12976501	N	0.0334676
RN05791216	ALK	cg12976501	T	0.0496324
RN05791216	EGFR	cg12984084	N	0.820187
RN05791216	EGFR	cg12984084	T	0.867596
RN05791216	BRCA1	cg12984107	N	0.11888
RN05791216	BRCA1	cg12984107	T	0.590049
RN05791216	ARID1B	cg12989020	N	0.065612
RN05791216	ARID1B	cg12989020	T	0.0594286
RN05791216	CCND1	cg12994233	N	0.0327155
RN05791216	CCND1	cg12994233	T	0.031546
RN05791216	9.Mar	cg13014709	N	0.0743089
RN05791216	9.Mar	cg13014709	T	0.0701059
RN05791216	PTEN	cg13021550	N	0.466739
RN05791216	PTEN	cg13021550	T	0.444391
RN05791216	MAP2K4	cg13048808	N	0.130607
RN05791216	MAP2K4	cg13048808	T	0.090465
RN05791216	ARID1B	cg13052255	N	0.973352
RN05791216	ARID1B	cg13052255	T	0.962399
RN05791216	PALB2	cg13076724	N	0.925423
RN05791216	PALB2	cg13076724	T	0.816064
RN05791216	ALK	cg13093380	N	0.865028
RN05791216	ALK	cg13093380	T	0.452251
RN05791216	ARID1B	cg13104508	N	0.929821
RN05791216	ARID1B	cg13104508	T	0.936907
RN05791216	ELDR	cg13106574	N	0.926038
RN05791216	ELDR	cg13106574	T	0.9382
RN05791216	CDKN2A	cg13109095	N	0.952681
RN05791216	CDKN2A	cg13109095	T	0.921059
RN05791216	ERBB2	cg13131339	N	0.968773
RN05791216	ERBB2	cg13131339	T	0.959717
RN05791216	CREBBP	cg13135255	N	0.604231
RN05791216	CREBBP	cg13135255	T	0.182523
RN05791216	PIK3CA	cg13154908	N	0.879536
RN05791216	PIK3CA	cg13154908	T	0.934754
RN05791216	TP53	cg13169780	N	0.0255359
RN05791216	TP53	cg13169780	T	0.0289997
RN05791216	RAD51C	cg13203009	N	0.861024
RN05791216	RAD51C	cg13203009	T	0.869362
RN05791216	ALK	cg13207515	N	0.663153
RN05791216	ALK	cg13207515	T	0.712146
RN05791216	RB1	cg13221796	N	0.65195
RN05791216	RB1	cg13221796	T	0.770058
RN05791216	NEUROD2	cg13225166	N	0.294999
RN05791216	NEUROD2	cg13225166	T	0.621821
RN05791216	ERBB2	cg13236904	N	0.431999
RN05791216	ERBB2	cg13236904	T	0.293817
RN05791216	MYC	cg13244804	N	0.0290721
RN05791216	MYC	cg13244804	T	0.0191218
RN05791216	ERBB2	cg13263114	N	0.163351
RN05791216	ERBB2	cg13263114	T	0.109563
RN05791216	ERBB3	cg13271155	N	0.620463
RN05791216	ERBB3	cg13271155	T	0.188897
RN05791216	CCND1	cg13271751	N	0.155282
RN05791216	CCND1	cg13271751	T	0.0750947
RN05791216	EGFR	cg13285893	N	0.0290368
RN05791216	EGFR	cg13285893	T	0.0321526
RN05791216	IGF1R	cg13287885	N	0.57684
RN05791216	IGF1R	cg13287885	T	0.362325
RN05791216	IGF1R	cg13297560	N	0.639334
RN05791216	IGF1R	cg13297560	T	0.335308
RN05791216	CDKN2B-AS1	cg13350118	N	0.95312
RN05791216	CDKN2B-AS1	cg13350118	T	0.960861
RN05791216	RB1	cg13389575	N	0.677633
RN05791216	RB1	cg13389575	T	0.691607
RN05791216	NOTCH3	cg13404054	N	0.19596
RN05791216	NOTCH3	cg13404054	T	0.0398309
RN05791216	GATA3	cg13409449	N	0.268504
RN05791216	GATA3	cg13409449	T	0.0421357
RN05791216	FLJ45983	cg13431023	N	0.0463474
RN05791216	FLJ45983	cg13431023	T	0.03781
RN05791216	RB1	cg13431205	N	0.669442
RN05791216	RB1	cg13431205	T	0.333062
RN05791216	PIK3CA	cg13435326	N	0.640897
RN05791216	PIK3CA	cg13435326	T	0.526651
RN05791216	RAF1	cg13436177	N	0.713815
RN05791216	RAF1	cg13436177	T	0.913148
RN05791216	BRCA2	cg13447478	N	0.970526
RN05791216	BRCA2	cg13447478	T	0.864925
RN05791216	LPAR6	cg13459171	N	0.303727
RN05791216	LPAR6	cg13459171	T	0.834354
RN05791216	TP53	cg13468400	N	0.780469
RN05791216	TP53	cg13468400	T	0.802426
RN05791216	ARID1B	cg13484693	N	0.917082
RN05791216	ARID1B	cg13484693	T	0.86283
RN05791216	RB1	cg13485756	N	0.0369944
RN05791216	RB1	cg13485756	T	0.0351337
RN05791216	AKT1	cg13516541	N	0.917765
RN05791216	AKT1	cg13516541	T	0.959395
RN05791216	CDK4	cg13521951	N	0.0259854
RN05791216	CDK4	cg13521951	T	0.0273341
RN05791216	PTEN	cg13528847	N	0.0578904
RN05791216	PTEN	cg13528847	T	0.0498765
RN05791216	FLJ45983	cg13543854	N	0.0687034
RN05791216	FLJ45983	cg13543854	T	0.0410248
RN05791216	ALK	cg13552710	N	0.0270276
RN05791216	ALK	cg13552710	T	0.0277555
RN05791216	EGFR	cg13598111	N	0.926093
RN05791216	EGFR	cg13598111	T	0.893097
RN05791216	ATM	cg13599666	N	0.78128
RN05791216	ATM	cg13599666	T	0.68788
RN05791216	CDKN2A	cg13601799	N	0.0671283
RN05791216	CDKN2A	cg13601799	T	0.051352
RN05791216	ERBB3	cg13606693	N	0.911317
RN05791216	ERBB3	cg13606693	T	0.700176
RN05791216	CCND1	cg13608094	N	0.871034
RN05791216	CCND1	cg13608094	T	0.908836
RN05791216	NEUROD2	cg13621679	N	0.132561
RN05791216	NEUROD2	cg13621679	T	0.27686
RN05791216	IGF1R	cg13622731	N	0.968455
RN05791216	IGF1R	cg13622731	T	0.943325
RN05791216	ARID1B	cg13627319	N	0.938446
RN05791216	ARID1B	cg13627319	T	0.897516
RN05791216	EGFR	cg13632680	N	0.800184
RN05791216	EGFR	cg13632680	T	0.543555
RN05791216	NOTCH3	cg13673837	N	0.106418
RN05791216	NOTCH3	cg13673837	T	0.0515137
RN05791216	EGFR	cg13680731	N	0.960186
RN05791216	EGFR	cg13680731	T	0.960686
RN05791216	ARID3B	cg13690761	N	0.968733
RN05791216	ARID3B	cg13690761	T	0.971687
RN05791216	EGFR-AS1	cg13694097	N	0.953547
RN05791216	EGFR-AS1	cg13694097	T	0.956591
RN05791216	CDGAP	cg13696566	N	0.023929
RN05791216	CDGAP	cg13696566	T	0.0175642
RN05791216	CDH1	cg13702108	N	0.720354
RN05791216	CDH1	cg13702108	T	0.409686
RN05791216	RAF1	cg13703021	N	0.0740393
RN05791216	RAF1	cg13703021	T	0.0729893
RN05791216	EGFR	cg13712940	N	0.652973
RN05791216	EGFR	cg13712940	T	0.689781
RN05791216	CCND1	cg13720316	N	0.0911812
RN05791216	CCND1	cg13720316	T	0.0327251
RN05791216	RB1	cg13743393	N	0.0566505
RN05791216	RB1	cg13743393	T	0.0485258
RN05791216	IGF1R	cg13749070	N	0.961906
RN05791216	IGF1R	cg13749070	T	0.954116
RN05791216	AKT1	cg13774825	N	0.387907
RN05791216	AKT1	cg13774825	T	0.639062
RN05791216	IGF1R	cg13812291	N	0.5229
RN05791216	IGF1R	cg13812291	T	0.122565
RN05791216	FLJ45983	cg13814485	N	0.0410966
RN05791216	FLJ45983	cg13814485	T	0.0247341
RN05791216	CTCF	cg13849876	N	0.56739
RN05791216	CTCF	cg13849876	T	0.669102
RN05791216	ALK	cg13867683	N	0.95763
RN05791216	ALK	cg13867683	T	0.951665
RN05791216	ARID1A	cg13867915	N	0.0617271
RN05791216	ARID1A	cg13867915	T	0.0851767
RN05791216	IGF1R	cg13869693	N	0.921148
RN05791216	IGF1R	cg13869693	T	0.943207
RN05791216	PTEN	cg13885325	N	0.0413318
RN05791216	PTEN	cg13885325	T	0.0482228
RN05791216	MAP2K4	cg13887251	N	0.96381
RN05791216	MAP2K4	cg13887251	T	0.96154
RN05791216	EGFR	cg13903578	N	0.954898
RN05791216	EGFR	cg13903578	T	0.966924
RN05791216	ARHGAP31	cg13904258	N	0.457048
RN05791216	ARHGAP31	cg13904258	T	0.159077
RN05791216	CDH1	cg13920367	N	0.251354
RN05791216	CDH1	cg13920367	T	0.121216
RN05791216	CDKN2B	cg13926295	N	0.0654658
RN05791216	CDKN2B	cg13926295	T	0.0621569
RN05791216	CTCF	cg13932945	N	0.0439004
RN05791216	CTCF	cg13932945	T	0.0358218
RN05791216	CDH1	cg13947099	N	0.964026
RN05791216	CDH1	cg13947099	T	0.970072
RN05791216	AKT1	cg13986355	N	0.383881
RN05791216	AKT1	cg13986355	T	0.445853
RN05791216	IGF1R	cg13989854	N	0.890305
RN05791216	IGF1R	cg13989854	T	0.761926
RN05791216	IGF1R	cg14016368	N	0.831562
RN05791216	IGF1R	cg14016368	T	0.867051
RN05791216	BRCA1	cg14048487	N	0.752092
RN05791216	BRCA1	cg14048487	T	0.351677
RN05791216	TEX14	cg14066645	N	0.0267204
RN05791216	TEX14	cg14066645	T	0.0316799
RN05791216	CDKN2BAS	cg14069088	N	0.917001
RN05791216	CDKN2BAS	cg14069088	T	0.116782
RN05791216	NOTCH3	cg14078108	N	0.648766
RN05791216	NOTCH3	cg14078108	T	0.485165
RN05791216	EGFR	cg14094960	N	0.0616202
RN05791216	EGFR	cg14094960	T	0.0357985
RN05791216	FLJ45983	cg14098681	N	0.169864
RN05791216	FLJ45983	cg14098681	T	0.0338399
RN05791216	MAP2K4	cg14099017	N	0.0570912
RN05791216	MAP2K4	cg14099017	T	0.0550357
RN05791216	MDM2	cg14129571	N	0.94068
RN05791216	MDM2	cg14129571	T	0.948599
RN05791216	ALK	cg14139494	N	0.845982
RN05791216	ALK	cg14139494	T	0.887981
RN05791216	ARID1B	cg14146378	N	0.715239
RN05791216	ARID1B	cg14146378	T	0.525482
RN05791216	ARID1B	cg14160054	N	0.317386
RN05791216	ARID1B	cg14160054	T	0.704555
RN05791216	ALK	cg14163665	N	0.0429845
RN05791216	ALK	cg14163665	T	0.0367998
RN05791216	MET	cg14164032	N	0.911676
RN05791216	MET	cg14164032	T	0.944467
RN05791216	AKT1	cg14184729	N	0.668254
RN05791216	AKT1	cg14184729	T	0.906308
RN05791216	ERBB2	cg14187895	N	0.394655
RN05791216	ERBB2	cg14187895	T	0.179396
RN05791216	MET	cg14191360	N	0.118272
RN05791216	MET	cg14191360	T	0.0679932
RN05791216	9.Mar	cg14212193	N	0.847845
RN05791216	9.Mar	cg14212193	T	0.628564
RN05791216	ARID1B	cg14223033	N	0.977874
RN05791216	ARID1B	cg14223033	T	0.977496
RN05791216	ARID1B	cg14242752	N	0.38281
RN05791216	ARID1B	cg14242752	T	0.629743
RN05791216	MYC	cg14253951	N	0.0500366
RN05791216	MYC	cg14253951	T	0.0615978
RN05791216	AKT1	cg14274357	N	0.779912
RN05791216	AKT1	cg14274357	T	0.930813
RN05791216	ARID1B	cg14310109	N	0.765865
RN05791216	ARID1B	cg14310109	T	0.879603
RN05791216	ALK	cg14326644	N	0.930007
