chromosome	start_pos	end_pos	gene	log2	cn	depth	probes	weight	sample_id
chr6	60500	30035324	BMP6	0.290003	2	105.88	2344	838.033	RN02849541
chr6	30036431	31961247	MDC1	-0.0990614	2	149.925	889	301.059	RN02849541
chr6	32065566	44199246	VEGFA	0.056383	2	126.175	2537	868.965	RN02849541
chr6	32065566	44199246	CDKN1A	0.056383	2	126.175	2537	868.965	RN02849541
chr6	32065566	44199246	MAPK14	0.056383	2	126.175	2537	868.965	RN02849541
chr6	32065566	44199246	FANCE	0.056383	2	126.175	2537	868.965	RN02849541
chr6	32065566	44199246	NOTCH4	0.056383	2	126.175	2537	868.965	RN02849541
chr6	44199661	58745455	BMP5	0.24746	2	99.1044	1256	455.236	RN02849541
chr6	90360463	132193315	FOXO3	-0.654981	1	73.8803	2605	971.209	RN02849541
chr6	90360463	132193315	HEY2	-0.654981	1	73.8803	2605	971.209	RN02849541
chr6	90360463	132193315	HDAC2	-0.654981	1	73.8803	2605	971.209	RN02849541
chr6	132194051	152163953	PLAGL1	-0.174593	2	89.8023	1530	556.981	RN02849541
chr6	132194051	152163953	MAP3K5	-0.174593	2	89.8023	1530	556.981	RN02849541
chr6	132194051	152163953	ESR1	-0.174593	2	89.8023	1530	556.981	RN02849541
chr6	152164453	169646379	MAP3K4	-0.625086	1	87.2927	1442	520.202	RN02849541
chr6	152164453	169646379	ESR1	-0.625086	1	87.2927	1442	520.202	RN02849541
chr6	152164453	169646379	RPS6KA2	-0.625086	1	87.2927	1442	520.202	RN02849541
chr6	169648556	171054567	DLL1	0.255843	2	106.629	140	48.9163	RN02849541
chr7	10500	939869	PDGFA	0.141494	2	120.106	110	36.8899	RN02849541
chr7	1997970	2701379	LFNG	0.790696	3	150.059	151	50.946	RN02849541
chr7	2740131	15725976	PMS2	-1.0525	1	84.0181	1010	354.206	RN02849541
chr7	18067350	57938684	INHBA	0.245644	2	95.3327	3003	1081.76	RN02849541
chr7	18067350	57938684	EGFR	0.245644	2	95.3327	3003	1081.76	RN02849541
chr7	61657308	99517025	DTX2	-0.632925	1	86.5884	3014	1057.61	RN02849541
chr7	61657308	99517025	CDK6	-0.632925	1	86.5884	3014	1057.61	RN02849541
chr7	102108889	157926807	PIK3CG	-0.54091	1	92.7855	5244	1872.46	RN02849541
chr7	102108889	157926807	RHEB	-0.54091	1	92.7855	5244	1872.46	RN02849541
chr7	102108889	157926807	BRAF	-0.54091	1	92.7855	5244	1872.46	RN02849541
chr7	102108889	157926807	CUL1	-0.54091	1	92.7855	5244	1872.46	RN02849541
chr7	102108889	157926807	MET	-0.54091	1	92.7855	5244	1872.46	RN02849541
chr8	28186608	35452498	WRN	-0.50722	1	81.3463	444	166.529	RN02849541
chr8	35452998	43398986	FGFR1	0.81617	4	117.104	925	322.626	RN02849541
chr8	35452998	43398986	EIF4EBP1	0.81617	4	117.104	925	322.626	RN02849541
chr8	50141715	92364129	NBN	-0.157966	2	74.3599	2163	823.306	RN02849541
chr8	50141715	92364129	HEY1	-0.157966	2	74.3599	2163	823.306	RN02849541
chr8	50141715	92364129	E2F5	-0.157966	2	74.3599	2163	823.306	RN02849541
chr8	50141715	92364129	MMP16	-0.157966	2	74.3599	2163	823.306	RN02849541
chr8	92365063	145667731	PTK2	0.275491	2	102.112	3966	1455.68	RN02849541
chr8	92365063	145667731	MYC	0.275491	2	102.112	3966	1455.68	RN02849541
chr9	977020	14662340	JAK2	0.633396	3	89.6903	711	270.007	RN02849541
chr9	14662840	47317179	CDKN2B	0.0441144	2	102.783	2100	771.43	RN02849541
chr9	14662840	47317179	CDKN2A	0.0441144	2	102.783	2100	771.43	RN02849541
chr9	14662840	47317179	FANCG	0.0441144	2	102.783	2100	771.43	RN02849541
chr9	14662840	47317179	RPS6	0.0441144	2	102.783	2100	771.43	RN02849541
chr9	65602569	130127666	FANCC	0.0522385	2	96.9842	5187	1871.26	RN02849541
chr9	65602569	130127666	TGFBR1	0.0522385	2	96.9842	5187	1871.26	RN02849541
chr9	130128166	140328401	TSC1	-0.27746	2	128.341	2812	931.752	RN02849541
chr9	130128166	140328401	NRARP	-0.27746	2	128.341	2812	931.752	RN02849541
chr9	130128166	140328401	NOTCH1	-0.27746	2	128.341	2812	931.752	RN02849541
chr9	140328401	141152931	ARRDC1	0.530592	3	143.607	195	65.0247	RN02849541
chr10	42379856	103383890	MAPK8	-0.344233	2	94.1856	5447	1929.89	RN02849541
chr10	42379856	103383890	PTEN	-0.344233	2	94.1856	5447	1929.89	RN02849541
chr10	42379856	103383890	BMPR1A	-0.344233	2	94.1856	5447	1929.89	RN02849541
chr10	42379856	103383890	CDK1	-0.344233	2	94.1856	5447	1929.89	RN02849541
chr10	42379856	103383890	CHUK	-0.344233	2	94.1856	5447	1929.89	RN02849541
chr10	42379856	103383890	GDF2	-0.344233	2	94.1856	5447	1929.89	RN02849541
chr10	42379856	103383890	FAS	-0.344233	2	94.1856	5447	1929.89	RN02849541
chr10	103384390	105139837	NFKB2	-0.824585	1	108.7	435	148.969	RN02849541
chr10	105141445	135095937	MMP21	-0.262163	2	92.6195	2610	935.059	RN02849541
chr10	105141445	135095937	FGFR2	-0.262163	2	92.6195	2610	935.059	RN02849541
chr10	105141445	135095937	CASP7	-0.262163	2	92.6195	2610	935.059	RN02849541
chr10	105141445	135095937	CTBP2	-0.262163	2	92.6195	2610	935.059	RN02849541
chr11	193050	1283550	HRAS	0.275407	2	167.31	585	193.134	RN02849541
chr11	4470565	6231531	MMP26	0.459153	3	149.922	398	142.605	RN02849541
chr11	6231531	51566742	FANCF	-0.0033634	2	102.649	4061	1464.15	RN02849541
chr11	6231531	51566742	E2F8	-0.0033634	2	102.649	4061	1464.15	RN02849541
chr11	6231531	51566742	PIK3C2A	-0.0033634	2	102.649	4061	1464.15	RN02849541
chr11	55035774	65266501	DTX4	0.0700636	2	133.886	2533	858.197	RN02849541
chr11	55035774	65266501	BAD	0.0700636	2	133.886	2533	858.197	RN02849541
chr11	55035774	65266501	VEGFB	0.0700636	2	133.886	2533	858.197	RN02849541
chr11	65273676	69063317	RPS6KB2	-0.0183668	2	145.209	1253	422.145	RN02849541
chr11	65273676	69063317	GSTP1	-0.0183668	2	145.209	1253	422.145	RN02849541
chr11	69063317	70709714	CCND1	1.6594	6	179.548	174	60.7543	RN02849541
chr11	70709800	123675600	FOLR1	-0.634926	1	91.3211	5094	1822.5	RN02849541
chr11	70709800	123675600	MMP12	-0.634926	1	91.3211	5094	1822.5	RN02849541
chr11	70709800	123675600	MMP3	-0.634926	1	91.3211	5094	1822.5	RN02849541
chr11	70709800	123675600	FOLR2	-0.634926	1	91.3211	5094	1822.5	RN02849541
chr11	70709800	123675600	EMSY	-0.634926	1	91.3211	5094	1822.5	RN02849541
chr11	70709800	123675600	MAML2	-0.634926	1	91.3211	5094	1822.5	RN02849541
chr11	70709800	123675600	MMP27	-0.634926	1	91.3211	5094	1822.5	RN02849541
chr11	70709800	123675600	FOLR3	-0.634926	1	91.3211	5094	1822.5	RN02849541
chr11	70709800	123675600	MMP1	-0.634926	1	91.3211	5094	1822.5	RN02849541
chr11	70709800	123675600	MMP10	-0.634926	1	91.3211	5094	1822.5	RN02849541
chr11	70709800	123675600	IZUMO1R	-0.634926	1	91.3211	5094	1822.5	RN02849541
chr11	70709800	123675600	MMP7	-0.634926	1	91.3211	5094	1822.5	RN02849541
chr11	70709800	123675600	ATM	-0.634926	1	91.3211	5094	1822.5	RN02849541
chr11	70709800	123675600	MMP13	-0.634926	1	91.3211	5094	1822.5	RN02849541
chr11	124495504	133938368	CHEK1	-0.522183	1	100.056	807	292.782	RN02849541
chr11	124495504	133938368	OPCML	-0.522183	1	100.056	807	292.782	RN02849541
chr12	176059	999765	KDM5A	0.942644	4	143.232	185	64.7483	RN02849541
chr12	1003679	34431528	PIK3C2G	0.241063	2	105.093	3743	1292.95	RN02849541
chr12	1003679	34431528	KRAS	0.241063	2	105.093	3743	1292.95	RN02849541
chr12	1003679	34431528	CCND2	0.241063	2	105.093	3743	1292.95	RN02849541
chr12	1003679	34431528	CDKN1B	0.241063	2	105.093	3743	1292.95	RN02849541
chr12	1003679	34431528	LAG3	0.241063	2	105.093	3743	1292.95	RN02849541
chr12	37857194	94253236	ACVR1B	0.194998	2	110.559	6218	2183.97	RN02849541
chr12	37857194	94253236	ACVRL1	0.194998	2	110.559	6218	2183.97	RN02849541
chr12	37857194	94253236	INHBE	0.194998	2	110.559	6218	2183.97	RN02849541
chr12	37857194	94253236	E2F7	0.194998	2	110.559	6218	2183.97	RN02849541
chr12	37857194	94253236	ERBB3	0.194998	2	110.559	6218	2183.97	RN02849541
chr12	37857194	94253236	CDK4	0.194998	2	110.559	6218	2183.97	RN02849541
chr12	37857194	94253236	STAT2	0.194998	2	110.559	6218	2183.97	RN02849541
chr12	37857194	94253236	GDF11	0.194998	2	110.559	6218	2183.97	RN02849541
chr12	37857194	94253236	INHBC	0.194998	2	110.559	6218	2183.97	RN02849541
chr12	37857194	94253236	MDM2	0.194998	2	110.559	6218	2183.97	RN02849541
chr12	37857194	94253236	DTX3	0.194998	2	110.559	6218	2183.97	RN02849541
chr12	37857194	94253236	CDK2	0.194998	2	110.559	6218	2183.97	RN02849541
chr12	37857194	94253236	MMP19	0.194998	2	110.559	6218	2183.97	RN02849541
chr12	94253736	103234395	IGF1	0.763003	3	100.809	975	338.969	RN02849541
chr12	94253736	103234395	APAF1	0.763003	3	100.809	975	338.969	RN02849541
chr12	108913057	113623217	DTX1	-0.735031	1	103.469	1034	347.243	RN02849541
chr12	123346179	129299644	NCOR2	0.221291	2	117.298	559	199.885	RN02849541
chr12	129307953	132853175	MMP17	-0.606335	1	102.021	343	119.367	RN02849541
chr13	31035658	102047030	CCNA1	-1.08181	1	66.5024	3456	1341.59	RN02849541
chr13	31035658	102047030	ARL11	-1.08181	1	66.5024	3456	1341.59	RN02849541
chr13	31035658	102047030	SMAD9	-1.08181	1	66.5024	3456	1341.59	RN02849541
chr13	31035658	102047030	FOXO1	-1.08181	1	66.5024	3456	1341.59	RN02849541
chr13	31035658	102047030	RB1	-1.08181	1	66.5024	3456	1341.59	RN02849541
chr13	31035658	102047030	BRCA2	-1.08181	1	66.5024	3456	1341.59	RN02849541
chr14	22965799	36207939	MMP14	0.0894895	2	117.938	1592	559.443	RN02849541
chr14	36245552	80328349	SNW1	0.154806	2	99.134	4063	1458.47	RN02849541
chr14	36245552	80328349	TGFB3	0.154806	2	99.134	4063	1458.47	RN02849541
chr14	36245552	80328349	BMP4	0.154806	2	99.134	4063	1458.47	RN02849541
chr14	36245552	80328349	NUMB	0.154806	2	99.134	4063	1458.47	RN02849541
chr14	36245552	80328349	FANCM	0.154806	2	99.134	4063	1458.47	RN02849541
chr14	36245552	80328349	HIF1A	0.154806	2	99.134	4063	1458.47	RN02849541
chr14	36245552	80328349	RAD51B	0.154806	2	99.134	4063	1458.47	RN02849541
chr14	36245552	80328349	PSEN1	0.154806	2	99.134	4063	1458.47	RN02849541
chr14	80668602	106053480	AKT1	0.133985	2	107.99	2638	937.349	RN02849541
chr14	80668602	106053480	JAG2	0.133985	2	107.99	2638	937.349	RN02849541
chr15	20044632	82906113	MAPK6	0.103762	2	109.209	7903	2706.89	RN02849541
chr15	20044632	82906113	MAP2K1	0.103762	2	109.209	7903	2706.89	RN02849541
chr15	20044632	82906113	SMAD3	0.103762	2	109.209	7903	2706.89	RN02849541
chr15	20044632	82906113	TP53BP1	0.103762	2	109.209	7903	2706.89	RN02849541
chr15	20044632	82906113	DLL4	0.103762	2	109.209	7903	2706.89	RN02849541
chr15	20044632	82906113	SMAD6	0.103762	2	109.209	7903	2706.89	RN02849541
chr15	20044632	82906113	MAP2K5	0.103762	2	109.209	7903	2706.89	RN02849541
chr15	20044632	82906113	RAD51	0.103762	2	109.209	7903	2706.89	RN02849541
chr15	20044632	82906113	ADAM10	0.103762	2	109.209	7903	2706.89	RN02849541
chr15	20044632	82906113	APH1B	0.103762	2	109.209	7903	2706.89	RN02849541
chr15	20044632	82906113	CYP19A1	0.103762	2	109.209	7903	2706.89	RN02849541
chr15	83205585	101817624	IGF1R	0.174978	2	108.662	1657	606.016	RN02849541
chr15	83205585	101817624	FANCI	0.174978	2	108.662	1657	606.016	RN02849541
chr15	83205585	101817624	BLM	0.174978	2	108.662	1657	606.016	RN02849541
chr16	1004210	5116026	PDPK1	-0.0328576	2	147.884	1648	545.025	RN02849541
chr16	1004210	5116026	MMP25	-0.0328576	2	147.884	1648	545.025	RN02849541
chr16	1004210	5116026	MLST8	-0.0328576	2	147.884	1648	545.025	RN02849541
chr16	1004210	5116026	TSC2	-0.0328576	2	147.884	1648	545.025	RN02849541
chr16	22151374	35193080	PALB2	-0.0774625	2	132.258	2042	687.172	RN02849541
chr16	22151374	35193080	MAPK3	-0.0774625	2	132.258	2042	687.172	RN02849541
chr16	46457168	70874121	MMP15	-0.794525	1	101.894	2974	1044.77	RN02849541
chr16	46457168	70874121	MMP2	-0.794525	1	101.894	2974	1044.77	RN02849541
chr16	46457168	70874121	E2F4	-0.794525	1	101.894	2974	1044.77	RN02849541
chr16	46457168	70874121	RBL2	-0.794525	1	101.894	2974	1044.77	RN02849541
chr16	46457168	70874121	CDH1	-0.794525	1	101.894	2974	1044.77	RN02849541
chr16	71209481	88124182	WWOX	-0.689443	1	96.8194	1621	577.049	RN02849541
chr16	89788981	90294253	FANCA	0.364516	3	157.785	173	53.5794	RN02849541
chr17	181401	2570516	DPH1	-1.16608	1	108.869	521	178.822	RN02849541
chr17	181401	2570516	RPA1	-1.16608	1	108.869	521	178.822	RN02849541
chr17	4712333	10263500	TP53	-1.03041	1	118.87	1686	571.411	RN02849541
chr17	4712333	10263500	HES7	-1.03041	1	118.87	1686	571.411	RN02849541
chr17	10265558	15877452	MAP2K4	-0.385739	2	100.053	594	204.034	RN02849541
chr17	18939416	22220573	MAPK7	0.672567	3	129.279	333	110.045	RN02849541
chr17	18939416	22220573	MAP2K3	0.672567	3	129.279	333	110.045	RN02849541
chr17	25268559	39140496	MMP28	0.0330096	2	120.51	2723	919.793	RN02849541
chr17	25268559	39140496	RAD51D	0.0330096	2	120.51	2723	919.793	RN02849541
chr17	25268559	39140496	CDK12	0.0330096	2	120.51	2723	919.793	RN02849541
chr17	25268559	39140496	NF1	0.0330096	2	120.51	2723	919.793	RN02849541
chr17	25268559	39140496	ERBB2	0.0330096	2	120.51	2723	919.793	RN02849541
chr17	39464313	48653732	BRCA1	0.0584758	2	133.415	2506	825.681	RN02849541
chr17	39464313	48653732	STAT3	0.0584758	2	133.415	2506	825.681	RN02849541
chr17	39464313	48653732	STAT5B	0.0584758	2	133.415	2506	825.681	RN02849541
chr17	39464313	48653732	STAT5A	0.0584758	2	133.415	2506	825.681	RN02849541
chr17	39464313	48653732	ITGB3	0.0584758	2	133.415	2506	825.681	RN02849541
chr17	48655601	72929622	BRIP1	0.235598	2	111.847	2869	989.032	RN02849541
chr17	48655601	72929622	MAP3K3	0.235598	2	111.847	2869	989.032	RN02849541
chr17	48655601	72929622	RPS6KB1	0.235598	2	111.847	2869	989.032	RN02849541
chr17	48655601	72929622	RAD51C	0.235598	2	111.847	2869	989.032	RN02849541
chr17	72931847	80714148	RPTOR	0.0322897	2	140.526	2250	754.815	RN02849541
chr17	72931847	80714148	RFNG	0.0322897	2	140.526	2250	754.815	RN02849541
chr18	18520842	76933169	MAPK4	-0.0993332	2	82.8272	3282	1245.52	RN02849541
chr18	18520842	76933169	SMAD4	-0.0993332	2	82.8272	3282	1245.52	RN02849541
chr18	18520842	76933169	SMAD7	-0.0993332	2	82.8272	3282	1245.52	RN02849541
chr18	18520842	76933169	BCL2	-0.0993332	2	82.8272	3282	1245.52	RN02849541
chr18	18520842	76933169	SMAD2	-0.0993332	2	82.8272	3282	1245.52	RN02849541
chr19	920645	5600368	STK11	-0.30517	2	134.829	1496	490.528	RN02849541
chr19	920645	5600368	MAP2K2	-0.30517	2	134.829	1496	490.528	RN02849541
chr19	12638147	15662255	NOTCH3	-0.0881575	2	143.397	992	331.311	RN02849541
chr19	16130520	24345121	GDF1	-0.15519	2	124.339	1702	548.75	RN02849541
chr19	16130520	24345121	PIK3R2	-0.15519	2	124.339	1702	548.75	RN02849541
chr19	28263182	32971426	CCNE1	0.0601456	2	89.7561	163	70.2553	RN02849541
chr19	32972943	40030703	PSENEN	-0.353048	2	127.022	1967	656.807	RN02849541
chr19	32972943	40030703	DLL3	-0.353048	2	127.022	1967	656.807	RN02849541
chr19	40730320	44426459	AKT2	-0.242462	2	136.263	1043	339.178	RN02849541
chr19	40730320	44426459	TGFB1	-0.242462	2	136.263	1043	339.178	RN02849541
chr19	40730320	44426459	NUMBL	-0.242462	2	136.263	1043	339.178	RN02849541
chr19	40730320	44426459	XRCC1	-0.242462	2	136.263	1043	339.178	RN02849541
chr19	48283995	51361482	AKT1S1	0.457247	3	156.186	1286	415.468	RN02849541
chr19	56273131	58257801	PEG3	0.636613	3	159.489	516	173.09	RN02849541
chr20	854860	26188389	BMP2	0.212038	2	104.416	2082	756.726	RN02849541
chr20	854860	26188389	JAG1	0.212038	2	104.416	2082	756.726	RN02849541
chr20	29420069	35807940	MMP24	0.0654217	2	121.22	1333	451.401	RN02849541
chr20	29420069	35807940	BCL2L1	0.0654217	2	121.22	1333	451.401	RN02849541
chr20	29420069	35807940	RBL1	0.0654217	2	121.22	1333	451.401	RN02849541
chr20	29420069	35807940	E2F1	0.0654217	2	121.22	1333	451.401	RN02849541
chr20	29420069	35807940	ITCH	0.0654217	2	121.22	1333	451.401	RN02849541
chr20	35812510	62493211	WFDC2	0.280468	2	121.35	3109	1106.42	RN02849541
chr20	35812510	62493211	MMP9	0.280468	2	121.35	3109	1106.42	RN02849541
chr20	35812510	62493211	AURKA	0.280468	2	121.35	3109	1106.42	RN02849541
chr20	35812510	62493211	SRC	0.280468	2	121.35	3109	1106.42	RN02849541
chr20	35812510	62493211	RBPJL	0.280468	2	121.35	3109	1106.42	RN02849541
chr20	35812510	62493211	BMP7	0.280468	2	121.35	3109	1106.42	RN02849541
chr21	38792572	47650514	SLC19A1	-0.652158	1	105.207	1244	425.396	RN02849541
chr22	16157524	20508931	COMT	-0.36396	2	116.822	654	215.6	RN02849541
chr22	20717832	31331078	MMP11	-0.120799	2	124.347	1785	593.999	RN02849541
chr22	20717832	31331078	MAPK1	-0.120799	2	124.347	1785	593.999	RN02849541
chr22	20717832	31331078	CHEK2	-0.120799	2	124.347	1785	593.999	RN02849541
chr22	31331078	42383390	MFNG	-0.373923	2	115.384	2009	675.438	RN02849541
chr22	31331078	42383390	EP300	-0.373923	2	115.384	2009	675.438	RN02849541
chr22	31331078	42383390	PDGFB	-0.373923	2	115.384	2009	675.438	RN02849541
chr22	42383532	47859264	CYP2D6	-0.108181	2	111.909	842	289.951	RN02849541
chr22	47859764	51216455	MAPK12	0.413129	3	158.652	554	191.234	RN02849541
chrX	34316545	58505576	BMP15	-0.169645	2	115.385	2223	771.996	RN02849541
chrX	62042080	107402932	ATRX	-0.704238	1	91.2847	2674	984.687	RN02849541
chr1	861265	1848353	HES4	-0.996214	1	99.3183	521	226.713	RN11453888
chr1	861265	1848353	MMP23B	-0.996214	1	99.3183	521	226.713	RN11453888
chr1	1848353	6615631	HES5	-1.4677	1	74.2452	686	305.088	RN11453888
chr1	1848353	6615631	HES2	-1.4677	1	74.2452	686	305.088	RN11453888
chr1	10683083	20097941	CASP9	-1.18028	1	84.2544	1593	715.523	RN11453888
chr1	10683083	20097941	MTOR	-1.18028	1	84.2544	1593	715.523	RN11453888
chr1	10683083	20097941	MTHFR	-1.18028	1	84.2544	1593	715.523	RN11453888
chr1	10683083	20097941	SPEN	-1.18028	1	84.2544	1593	715.523	RN11453888
chr1	22339527	35222403	RPS6KA1	-1.05548	1	82.9957	2099	967.388	RN11453888
chr1	22339527	35222403	E2F2	-1.05548	1	82.9957	2099	967.388	RN11453888
chr1	22339527	35222403	ARID1A	-1.05548	1	82.9957	2099	967.388	RN11453888
chr1	22339527	35222403	HDAC1	-1.05548	1	82.9957	2099	967.388	RN11453888
chr1	38677392	45392487	HEYL	0.50321	3	196.112	1257	585.967	RN11453888
chr1	45525701	50883890	RAD54L	0.550153	3	181.895	597	276.141	RN11453888
chr1	50884390	59004712	ZFYVE9	0.194759	2	132.305	952	435.953	RN11453888
chr1	60280679	66819916	JAK1	0.727581	3	151.304	505	239.383	RN11453888
chr1	67512872	109635620	TGFBR3	0.777894	3	149.598	2577	1202.68	RN11453888
chr1	67512872	109635620	DIRAS3	0.777894	3	149.598	2577	1202.68	RN11453888
chr1	110452950	113266763	CSF1	0.55904	3	186.246	408	188.183	RN11453888
chr1	115110835	117945084	NRAS	0.0888052	2	126.254	331	156.733	RN11453888
chr1	118499685	121310662	NOTCH2	0.164675	2	138.31	234	106.1	RN11453888
chr1	145416307	152006332	CD160	0.0102672	2	145.923	1055	488.58	RN11453888
chr1	145416307	152006332	APH1A	0.0102672	2	145.923	1055	488.58	RN11453888
chr1	155036208	156096160	RAB25	0.00508486	2	166.192	472	208.207	RN11453888
chr1	158906836	167189611	NCSTN	0.107353	2	145.466	1065	507.898	RN11453888
chr1	158906836	167189611	CD244	0.107353	2	145.466	1065	507.898	RN11453888
chr1	202129657	207245048	MDM4	-0.014791	2	143.51	964	448.706	RN11453888
chr1	215741024	220330764	TGFB2	-0.467865	1	74.3796	303	141.614	RN11453888
chr1	223900332	228493130	PARP1	-0.796651	1	80.8836	658	295.314	RN11453888
chr1	223900332	228493130	PSEN2	-0.796651	1	80.8836	658	295.314	RN11453888
chr2	677979	17691590	ADAM17	-0.900553	1	64.3827	936	447.425	RN11453888
chr2	677979	17691590	E2F6	-0.900553	1	64.3827	936	447.425	RN11453888
chr2	28974607	67626431	SPTBN1	0.154968	2	112.624	2880	1352.7	RN11453888
chr2	28974607	67626431	FANCL	0.154968	2	112.624	2880	1352.7	RN11453888
chr2	28974607	67626431	MSH2	0.154968	2	112.624	2880	1352.7	RN11453888
chr2	28974607	67626431	MSH6	0.154968	2	112.624	2880	1352.7	RN11453888
chr2	28974607	67626431	EPCAM	0.154968	2	112.624	2880	1352.7	RN11453888
chr2	68883169	85531464	BMP10	0.102103	2	129.396	1405	673.419	RN11453888
chr2	97749554	128367280	INHBB	0.0957136	2	117.578	2087	983.12	RN11453888
chr2	97749554	128367280	TGFBRAP1	0.0957136	2	117.578	2087	983.12	RN11453888
chr2	97749554	128367280	MAP3K2	0.0957136	2	117.578	2087	983.12	RN11453888
chr2	141681223	157629399	ACVR2A	0.229969	2	105.6	729	350.811	RN11453888
chr2	157629399	162016775	ACVR1C	-0.685057	1	70.044	360	164.305	RN11453888
chr2	157629399	162016775	ACVR1	-0.685057	1	70.044	360	164.305	RN11453888
chr2	167298038	180809308	CIR1	0.235733	2	135.046	1786	842.686	RN11453888
chr2	186698440	191073753	ITGAV	0.438782	3	117.683	308	135.234	RN11453888
chr2	191077697	210558938	STAT1	0.198761	2	117.521	1754	810.526	RN11453888
chr2	191077697	210558938	CASP8	0.198761	2	117.521	1754	810.526	RN11453888
chr2	191077697	210558938	IDH1	0.198761	2	117.521	1754	810.526	RN11453888
chr2	191077697	210558938	BMPR2	0.198761	2	117.521	1754	810.526	RN11453888
chr2	191077697	210558938	CTLA4	0.198761	2	117.521	1754	810.526	RN11453888
chr2	191077697	210558938	CASP10	0.198761	2	117.521	1754	810.526	RN11453888
chr2	210558938	216298221	ERBB4	0.348539	3	120.703	441	197.385	RN11453888
chr2	210558938	216298221	BARD1	0.348539	3	120.703	441	197.385	RN11453888
chr2	216299379	220283492	CXCR1	-0.0217388	2	140.349	748	354.605	RN11453888
chr2	216299379	220283492	CXCR2	-0.0217388	2	140.349	748	354.605	RN11453888
chr2	220283543	220586442	INHA	-0.32618	2	139.687	196	92.7287	RN11453888
chr2	242206918	242842580	PDCD1	-0.641971	1	95.2148	168	74.5103	RN11453888
chr3	9712649	14712479	FANCD2	-0.999104	1	83.4047	800	370.499	RN11453888
